resume_id,job_id,variant_id,proxy_type,original_value,variant_value,jd_requirement,base_score,variant_score,delta,context_classification
R064,JOB013,R064_CF_NAME_AGE,name+age,Priya Nair | 24,Ananya Iyer | 29,"Preferred degree: MBA; Accepted degrees: MBA, BBA, M.Com; Preferred course: Human Resources; Accepted courses: Human Resources, Business Administration, Commerce; Minimum experience: 1 years",0.523357,0.521732,-0.0016249999999999876,Not Supported
R065,JOB025,R065_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Chennai,Indian Institute of Technology Kanpur | Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.547466,0.0011039999999999939,Not Supported
R065,JOB025,R065_CF_DEGREE_COURSE,degree+course,B.Sc | Information Technology,M.Tech | Mechanical Engineering,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.481511,-0.06485099999999999,Not Supported
R065,JOB025,R065_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Vikram Reddy,Indian Institute of Technology Kanpur | Ananya Iyer,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.543853,-0.0025089999999999835,Not Supported
R065,JOB025,R065_CF_NAME_CITY,name+city,Vikram Reddy | Chennai,Ananya Iyer | Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.544873,-0.0014889999999999626,Not Supported
R065,JOB025,R065_CF_DEGREE_AGE,degree+age,B.Sc | 30,M.Tech | 35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.552849,0.0064870000000000205,Not Supported
R065,JOB025,R065_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 70,Mechanical Engineering | 82,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.478881,-0.06748100000000001,Not Supported
R065,JOB025,R065_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 70,Indian Institute of Technology Kanpur | 82,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.547451,0.0010890000000000066,Not Supported
R065,JOB025,R065_CF_NAME_AGE,name+age,Vikram Reddy | 30,Ananya Iyer | 35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., BCA, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Web Design, Computer Applications; Minimum experience: 1 years",0.546362,0.54625,-0.00011200000000000099,Not Supported
R066,JOB019,R066_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Ahmedabad,BITS Pilani | Delhi,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.467687,0.0042340000000000155,Not Supported
R066,JOB019,R066_CF_DEGREE_COURSE,degree+course,B.E. | Electronics,M.Sc | Mechanical Engineering,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.393544,-0.069909,Not Supported
R066,JOB019,R066_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Aditya Verma,BITS Pilani | Ishita Chopra,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.469124,0.005670999999999982,Not Supported
R066,JOB019,R066_CF_NAME_CITY,name+city,Aditya Verma | Ahmedabad,Ishita Chopra | Delhi,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.467118,0.003664999999999974,Not Supported
R066,JOB019,R066_CF_DEGREE_AGE,degree+age,B.E. | 47,M.Sc | 52,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.392865,-0.07058799999999998,Not Supported
R066,JOB019,R066_CF_COURSE_EXPERIENCE,course+experience,Electronics | 204,Mechanical Engineering | 216,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.464132,0.0006789999999999852,Not Supported
R066,JOB019,R066_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 204,BITS Pilani | 216,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.466934,0.003481000000000012,Not Supported
R066,JOB019,R066_CF_NAME_AGE,name+age,Aditya Verma | 47,Ishita Chopra | 52,"Preferred degree: MBA; Accepted degrees: MBA, BBA, B.Tech, B.E.; Preferred course: Operations Management; Accepted courses: Operations Management, Business Administration; Minimum experience: 4 years",0.463453,0.466524,0.0030709999999999904,Not Supported
R067,JOB017,R067_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,Indian Institute of Technology Roorkee | Mumbai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.504362,-0.0021250000000000435,Not Supported
R067,JOB017,R067_CF_DEGREE_COURSE,degree+course,Diploma | Mechanical Engineering,B.A. LL.B. | Electronics & Communication,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.403481,-0.10300600000000004,Not Supported
R067,JOB017,R067_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Ananya Iyer,Indian Institute of Technology Roorkee | Aditya Verma,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.499039,-0.00744800000000001,Not Supported
R067,JOB017,R067_CF_NAME_CITY,name+city,Ananya Iyer | Pune,Aditya Verma | Mumbai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.497922,-0.008565000000000045,Not Supported
R067,JOB017,R067_CF_DEGREE_AGE,degree+age,Diploma | 33,B.A. LL.B. | 38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.505929,-0.0005580000000000584,Not Supported
R067,JOB017,R067_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 120,Electronics & Communication | 132,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.403154,-0.10333300000000001,Not Supported
R067,JOB017,R067_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 120,Indian Institute of Technology Roorkee | 132,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.504792,-0.001695000000000002,Not Supported
R067,JOB017,R067_CF_NAME_AGE,name+age,Ananya Iyer | 33,Aditya Verma | 38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.506487,0.5011,-0.005387000000000031,Not Supported
R068,JOB004,R068_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Delhi,Indian Institute of Technology Guwahati | Pune,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.464758,-0.0024170000000000025,Not Supported
R068,JOB004,R068_CF_DEGREE_COURSE,degree+course,B.E. | Computer Engineering,LLM | Electronics & Communication,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.405618,-0.06155700000000003,Not Supported
R068,JOB004,R068_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Ananya Iyer,Indian Institute of Technology Guwahati | Neha Kapoor,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.463838,-0.0033370000000000344,Not Supported
R068,JOB004,R068_CF_NAME_CITY,name+city,Ananya Iyer | Delhi,Neha Kapoor | Pune,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.466033,-0.0011420000000000319,Not Supported
R068,JOB004,R068_CF_DEGREE_AGE,degree+age,B.E. | 30,LLM | 35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.407175,-0.06,Not Supported
R068,JOB004,R068_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 48,Electronics & Communication | 60,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.465618,-0.0015570000000000306,Not Supported
R068,JOB004,R068_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 48,Indian Institute of Technology Guwahati | 60,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.465317,-0.0018580000000000263,Not Supported
R068,JOB004,R068_CF_NAME_AGE,name+age,Ananya Iyer | 30,Neha Kapoor | 35,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Blockchain, Computer Applications; Minimum experience: 1 years",0.467175,0.466959,-0.00021599999999999397,Not Supported
R069,JOB022,R069_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Pune,Indian Institute of Technology Guwahati | Hyderabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.50987,0.00024299999999999322,Not Supported
R069,JOB022,R069_CF_DEGREE_COURSE,degree+course,B.E. | Computer Engineering,Diploma | Hotel Management,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.437914,-0.07171300000000003,Not Supported
R069,JOB022,R069_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Karan Mehta,Indian Institute of Technology Guwahati | Neha Kapoor,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.510021,0.00039399999999989443,Not Supported
R069,JOB022,R069_CF_NAME_CITY,name+city,Karan Mehta | Pune,Neha Kapoor | Hyderabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.508918,-0.0007090000000000707,Not Supported
R069,JOB022,R069_CF_DEGREE_AGE,degree+age,B.E. | 33,Diploma | 38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.439039,-0.07058800000000004,Not Supported
R069,JOB022,R069_CF_COURSE_EXPERIENCE,course+experience,Computer Engineering | 108,Hotel Management | 120,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.508503,-0.0011240000000000139,Not Supported
R069,JOB022,R069_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 108,Indian Institute of Technology Guwahati | 120,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.509557,-7.00000000000145e-05,Not Supported
R069,JOB022,R069_CF_NAME_AGE,name+age,Karan Mehta | 33,Neha Kapoor | 38,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Computer Applications, Business Intelligence; Minimum experience: 2 years",0.509627,0.508739,-0.0008879999999999999,Not Supported
R070,JOB018,R070_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Mumbai,Indian Institute of Science Bangalore | Ahmedabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.539276,-0.006006000000000067,Not Supported
R070,JOB018,R070_CF_DEGREE_COURSE,degree+course,B.E. | Information Technology,M.Com | Business Administration,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.404437,-0.14084500000000005,Not Supported
R070,JOB018,R070_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Karan Mehta,Indian Institute of Science Bangalore | Vikram Reddy,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.543847,-0.001435000000000075,Not Supported
R070,JOB018,R070_CF_NAME_CITY,name+city,Karan Mehta | Mumbai,Vikram Reddy | Ahmedabad,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.541937,-0.0033450000000000424,Not Supported
R070,JOB018,R070_CF_DEGREE_AGE,degree+age,B.E. | 32,M.Com | 37,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.474694,-0.07058800000000004,Not Supported
R070,JOB018,R070_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 97,Business Administration | 109,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.474992,-0.07029000000000002,Not Supported
R070,JOB018,R070_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 97,Indian Institute of Science Bangalore | 109,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.541374,-0.003908000000000023,Not Supported
R070,JOB018,R070_CF_NAME_AGE,name+age,Karan Mehta | 32,Vikram Reddy | 37,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Cyber Security; Accepted courses: Cyber Security, Computer Science and Engineering, Information Technology; Minimum experience: 2 years",0.545282,0.544117,-0.0011650000000000826,Not Supported
R071,JOB023,R071_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Pune,Indian Institute of Technology Kharagpur | Kolkata,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.418838,-0.0011920000000000264,Not Supported
R071,JOB023,R071_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,Indian Institute of Technology Kharagpur | Divya Rao,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.420734,0.0007039999999999824,Not Supported
R071,JOB023,R071_CF_NAME_CITY,name+city,Priya Nair | Pune,Divya Rao | Kolkata,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.418507,-0.0015229999999999966,Not Supported
R071,JOB023,R071_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 36,Indian Institute of Technology Kharagpur | 48,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.419306,-0.0007240000000000024,Not Supported
R071,JOB023,R071_CF_NAME_AGE,name+age,Priya Nair | 31,Divya Rao | 36,"Preferred degree: Bachelor's Degree; Accepted degrees: Bachelor's Degree, BBA, MBA, B.Com; Preferred course: Business Administration; Accepted courses: Business Administration, Marketing, Sales, Commerce; Minimum experience: 1 years",0.42003,0.418568,-0.0014620000000000188,Not Supported
R072,JOB021,R072_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Chennai,NIT Tiruchirappalli | Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.560952,0.0007709999999999662,Not Supported
R072,JOB021,R072_CF_DEGREE_COURSE,degree+course,B.E. | Computer Science,B.Tech | Operations Management,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.512746,-0.047435000000000005,Not Supported
R072,JOB021,R072_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Neha Kapoor,NIT Tiruchirappalli | Rohan Gupta,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.560352,0.00017099999999992122,Not Supported
R072,JOB021,R072_CF_NAME_CITY,name+city,Neha Kapoor | Chennai,Rohan Gupta | Bangalore,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.565287,0.005105999999999944,Not Supported
R072,JOB021,R072_CF_DEGREE_AGE,degree+age,B.E. | 35,B.Tech | 40,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.585389,0.025208000000000008,Not Supported
R072,JOB021,R072_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 96,Operations Management | 108,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.493505,-0.06667600000000001,Not Supported
R072,JOB021,R072_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 96,NIT Tiruchirappalli | 108,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.562103,0.0019219999999999793,Not Supported
R072,JOB021,R072_CF_NAME_AGE,name+age,Neha Kapoor | 35,Rohan Gupta | 40,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Computer Applications; Minimum experience: 1 years",0.560181,0.566954,0.006772999999999918,Not Supported
R073,JOB014,R073_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Ahmedabad,Indian Institute of Technology Bombay | Delhi,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429454,0.0008969999999999811,Not Supported
R073,JOB014,R073_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,Indian Institute of Technology Bombay | Priya Nair,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.430169,0.0016120000000000023,Not Supported
R073,JOB014,R073_CF_NAME_CITY,name+city,Ananya Iyer | Ahmedabad,Priya Nair | Delhi,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429931,0.0013739999999999863,Not Supported
R073,JOB014,R073_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 49,Indian Institute of Technology Bombay | 61,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429063,0.0005060000000000064,Not Supported
R073,JOB014,R073_CF_NAME_AGE,name+age,Ananya Iyer | 27,Priya Nair | 32,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech, MCA; Preferred course: Computer Science and Engineering; Accepted courses: Computer Science and Engineering, Information Technology, Data Science, Big Data; Minimum experience: 2 years",0.428557,0.429701,0.0011439999999999784,Not Supported
R074,JOB017,R074_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Bangalore,Indian Institute of Technology Kanpur | Chennai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.524205,-0.00047999999999992493,Not Supported
R074,JOB017,R074_CF_DEGREE_COURSE,degree+course,B.E. | Mechanical Engineering,LLB | Computer Engineering,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.3606,-0.16408499999999998,Not Supported
R074,JOB017,R074_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Rohan Gupta,Indian Institute of Technology Kanpur | Ananya Iyer,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.526119,0.0014340000000000463,Not Supported
R074,JOB017,R074_CF_NAME_CITY,name+city,Rohan Gupta | Bangalore,Ananya Iyer | Chennai,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.525477,0.0007920000000000149,Not Supported
R074,JOB017,R074_CF_DEGREE_AGE,degree+age,B.E. | 26,LLB | 31,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.454097,-0.07058799999999998,Not Supported
R074,JOB017,R074_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 10,Computer Engineering | 22,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.478044,-0.04664099999999993,Not Supported
R074,JOB017,R074_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 10,Indian Institute of Technology Kanpur | 22,"Preferred degree: B.Tech; Accepted degrees: B.Tech, B.E., M.Tech; Preferred course: Mechanical Engineering; Accepted courses: Mechanical Engineering, Production Engineering, Manufacturing Engineering; Minimum experience: 1 years",0.524685,0.571396,0.04671100000000006,Not Supported
