resume_id,name,college,college_tier,city,city_tier,employment_gap_months,source_category,resume_text,education_raw,education_status,skills_raw,experience_raw
R167,Divya Rao,BITS Pilani,1,Hyderabad,1,0,Electrical Engineering,"Name: Divya Rao
College: BITS Pilani
City: Hyderabad
Employment Gap: None

â¢ Achievement oriented with people management skills and an ability to manage change with ease. â¢ Proven strength in problem solving, coordination and analysis. â¢ Strong communication, interpersonal, learning and organizing skills matched with the ability to manage stress, time and people effectively. â¢ Able to handle multiple task & projects simultaneously. â¢ Willing to travel & relocate.Education Details B.E Electrical and Electronics Engineering Gulbarga, Karnataka VTU (Vishweshwariya University) HSC Wai, Maharashtra Kisanveer Mahavidyalay WAI Kohlapur University Electrical Engineer Electrical Engineer - REFCON ENGINEERING PVT. LTD Skill Details Company Details company - REFCON ENGINEERING PVT. LTD description - GREENFIELD PROJECT: - Project Status 1) LIBS Braseries, Burkena Faso (Africa) Completed 2) Citrus Processing India, Nanded Completed 3) Carlsberg Group, Myanmar (Yangon) Completed 4) U.B (United Breweries), Mysore. Completed 5) U.B (United Breweries), Hyderabad. Completed 6) Haldiram Foods Pvt. Ltd. Nagpur Completed 7) Tetra-Pak India Pvt. Ltd. Amreli Completed 8) U.B (United Breweries), Rajasthan Completed â Handling Activities in Project: - â¢ Preparing","B.E Electrical and Electronics Engineering Gulbarga, Karnataka VTU (Vishweshwariya University) HSC Wai, Maharashtra Kisanveer Mahavidyalay WAI Kohlapur University Electrical Engineer Electrical Engineer - REFCON ENGINEERING PVT. LTD",found,,"company - REFCON ENGINEERING PVT. LTD description - GREENFIELD PROJECT: - Project Status 1) LIBS Braseries, Burkena Faso (Africa) Completed 2) Citrus Processing India, Nanded Completed 3) Carlsberg Group, Myanmar (Yangon) Completed 4) U.B (United Breweries), Mysore. Completed 5) U.B (United Breweries), Hyderabad. Completed 6) Haldiram Foods Pvt. Ltd. Nagpur Completed 7) Tetra-Pak India Pvt. Ltd. Amreli Completed 8) U.B (United Breweries), Rajasthan Completed â Handling Activities in Project: - â¢ Preparing"
R168,Divya Rao,NIT Tiruchirappalli,1,Pune,1,0,Sales,"Name: Divya Rao
College: NIT Tiruchirappalli
City: Pune
Employment Gap: None

Education Details Bachelor's Bachelor's Commerce India Guru Nanak high school Sales Manager Skill Details Data Entry- Exprience - Less than 1 year months Cold Calling- Exprience - Less than 1 year months Sales- Exprience - Less than 1 year months Salesforce- Exprience - Less than 1 year months MS Office- Exprience - Less than 1 year monthsCompany Details company - Emperor Honda description - company - Honda cars india Ltd description - 1. Worked as an Asm at Maruti dealership for 10 years 2. Currently working as Manager sales in Honda car dealership from last 5 years 3. Good sportsmen represent my college in various cricket tournaments 4. Lead Nagpur university cricket team also 5. Searching job in car dealership or cricket academy",Bachelor's Bachelor's Commerce India Guru Nanak high school Sales Manager,found,Data Entry- Exprience - Less than 1 year months Cold Calling- Exprience - Less than 1 year months Sales- Exprience - Less than 1 year months Salesforce- Exprience - Less than 1 year months MS Office- Exprience - Less than 1 year months,company - Emperor Honda description - company - Honda cars india Ltd description - 1. Worked as an Asm at Maruti dealership for 10 years 2. Currently working as Manager sales in Honda car dealership from last 5 years 3. Good sportsmen represent my college in various cricket tournaments 4. Lead Nagpur university cricket team also 5. Searching job in car dealership or cricket academy
R169,Aditya Verma,Indian Institute of Technology Guwahati,1,Bangalore,1,0,Testing,"Name: Aditya Verma
College: Indian Institute of Technology Guwahati
City: Bangalore
Employment Gap: None

COMPUTER SKILLS & SOFTWARE KNOWLEDGE MS-Power Point, MS - Office, C, Protius (PCB Design), Multisim, Micro wind, Matlab, Keil, Latex, Basic I nternet Fundamentals, Software and Hardware Knowledge PROJECT DETAILS Diploma Project: Speed Control of DC Motor Using Heart Beats. Mini Project: Water Gardening System Using Solar Panel. Final Year BE Project: Iris Recognition system.Education Details January 2016 BE EDUCATION Pune, Maharashtra PUNE University January 2010 SSC Maharashtra Board Quality Engineer Quality Engineer - Matrix Technologies Skill Details MATLAB- Exprience - 6 months PCB- Exprience - 6 months PCB DESIGN- Exprience - 6 monthsCompany Details company - Matrix Technologies description - company - RB Electronics description -","January 2016 BE EDUCATION Pune, Maharashtra PUNE University January 2010 SSC Maharashtra Board Quality Engineer Quality Engineer - Matrix Technologies",found,MATLAB- Exprience - 6 months PCB- Exprience - 6 months PCB DESIGN- Exprience - 6 months,company - Matrix Technologies description - company - RB Electronics description -
R170,Divya Rao,Indian Institute of Technology Guwahati,1,Kolkata,1,0,Health and fitness,"Name: Divya Rao
College: Indian Institute of Technology Guwahati
City: Kolkata
Employment Gap: None

Education Details May 2014 Diploma Nutrition Education Bengaluru, Karnataka IGNOU University June 2004 Bachelor of Science Clinical Nutrition and Dietetics Bengaluru, Karnataka Smt. VHD Institute of HomeScience Health and wellness coach Advance PG diploma in Clinical research, Clinical data management and SAS Skill Details Company Details company - GOQii Technologies Ltd description - â¢ Motivate players (i.e. GOQii subscribers) to make a permanent shift to a healthier lifestyle and enhance health, nutrition and karma â¢ Track and analyse player's lifestyle and fitness data captured through the GOQii band. â¢ Design custom wellness/fitness goals mutually with players and coach them in meeting these goals. â¢ Interact with GOQii Players on a daily basis via GOQii App text/audio. company - description - VIA Health Marketing & Innovations â¢ Viamedia health had jointly organized a National Campaign of Maternal Nutrition Evaluation with GlaxoSmithKline-Consumer Healthcare. â¢ Conduct Maternal Nutritional Counselling Camps with practicing Gynaecologists at different hospitals/clinics allotted by the medical representative. â¢ Conveying the Importance of every nutrient required","May 2014 Diploma Nutrition Education Bengaluru, Karnataka IGNOU University June 2004 Bachelor of Science Clinical Nutrition and Dietetics Bengaluru, Karnataka Smt. VHD Institute of HomeScience Health and wellness coach Advance PG diploma in Clinical research, Clinical data management and SAS",found,,"company - GOQii Technologies Ltd description - â¢ Motivate players (i.e. GOQii subscribers) to make a permanent shift to a healthier lifestyle and enhance health, nutrition and karma â¢ Track and analyse player's lifestyle and fitness data captured through the GOQii band. â¢ Design custom wellness/fitness goals mutually with players and coach them in meeting these goals. â¢ Interact with GOQii Players on a daily basis via GOQii App text/audio. company - description - VIA Health Marketing & Innovations â¢ Viamedia health had jointly organized a National Campaign of Maternal Nutrition Evaluation with GlaxoSmithKline-Consumer Healthcare. â¢ Conduct Maternal Nutritional Counselling Camps with practicing Gynaecologists at different hospitals/clinics allotted by the medical representative. â¢ Conveying the Importance of every nutrient required"
R171,Ananya Iyer,Indian Institute of Science Bangalore,1,Ahmedabad,1,0,Sales,"Name: Ananya Iyer
College: Indian Institute of Science Bangalore
City: Ahmedabad
Employment Gap: None

Skill Sets: â¢ Multi-tasking â¢ Collaborative â¢ Optimistic Thinking â¢ Effective teamleader/team trainer â¢ Visualizing the work which is to be done â¢ Good Grip on Communication â¢ Various Languages Known â¢ Value loyalty and is loyal towards my responsibility â¢ Compatible working with MS officeEducation Details January 2017 MBA Marketing & Sales Amity University January 2015 Bsc. Hotel Management P.S.G College of arts and sciences Institution/University/Board Sales Manager Sales and Marketing Management Skill Details MS office- Exprience - 4 monthsCompany Details company - Cohesive Technologies description - I am responsible for Managing company's business in Mumbai area,along with branch Manager,I follow up leads given to me by my corporate office, I meet them personally give them the best solutions and product suitable for their business, I even generate leads by myself by calling up the clients through cold call,My job is like an entrepreneur here, which basically involves managing a small business.",January 2017 MBA Marketing & Sales Amity University January 2015 Bsc. Hotel Management P.S.G College of arts and sciences Institution/University/Board Sales Manager Sales and Marketing Management,found,MS office- Exprience - 4 months,"company - Cohesive Technologies description - I am responsible for Managing company's business in Mumbai area,along with branch Manager,I follow up leads given to me by my corporate office, I meet them personally give them the best solutions and product suitable for their business, I even generate leads by myself by calling up the clients through cold call,My job is like an entrepreneur here, which basically involves managing a small business."
R172,Ananya Iyer,Indian Institute of Science Bangalore,1,Ahmedabad,1,0,SAP Developer,"Name: Ananya Iyer
College: Indian Institute of Science Bangalore
City: Ahmedabad
Employment Gap: None

Education Details July 2008 to February 2012 BE COMPUTER SCIENCE Nagpur, Maharashtra NAGPUR UNIVERSITY SAP HANA Developer SAP HANA Developer - Schlumberger Skill Details SAP HANA- Exprience - 60 months SAP BO- Exprience - 36 monthsCompany Details company - Schlumberger description - Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries. Role-SAP HANA Developer Team Size: 12 Duration: Feb 2017 to Till Date Responsibilities: Working on Suit on HANA and Native HANA Systems. Working on end to end implementation for Release 2.3 and 2.4. Developing HANA Information Models Calculation Views, Table Functions, Procedures. Actively involved in cutover activities, Dry Runs Production Go live and Post Production Go Live and resolving issues. Worked on HANA functionalities like Currency Conversions and analyzing the Planviz for performance related issues etc. Worked on to bring the Tables in SAP HANA Landing zone using SDA. Working on to resolve the performance issues in HANA views by applying filter, joins etc. Interacting with the Business and functional","July 2008 to February 2012 BE COMPUTER SCIENCE Nagpur, Maharashtra NAGPUR UNIVERSITY SAP HANA Developer SAP HANA Developer - Schlumberger",found,SAP HANA- Exprience - 60 months SAP BO- Exprience - 36 months,"company - Schlumberger description - Schlumberger is the world's leading provider of technology for reservoir characterization, drilling, production, and processing to the oil and gas industry. Working in more than 85 countries. Role-SAP HANA Developer Team Size: 12 Duration: Feb 2017 to Till Date Responsibilities: Working on Suit on HANA and Native HANA Systems. Working on end to end implementation for Release 2.3 and 2.4. Developing HANA Information Models Calculation Views, Table Functions, Procedures. Actively involved in cutover activities, Dry Runs Production Go live and Post Production Go Live and resolving issues. Worked on HANA functionalities like Currency Conversions and analyzing the Planviz for performance related issues etc. Worked on to bring the Tables in SAP HANA Landing zone using SDA. Working on to resolve the performance issues in HANA views by applying filter, joins etc. Interacting with the Business and functional"
R173,Priya Nair,Indian Institute of Science Bangalore,1,Chennai,1,0,Advocate,"Name: Priya Nair
College: Indian Institute of Science Bangalore
City: Chennai
Employment Gap: None

QUALIFICATION: Introduction to Computer EXTRAEducation Details January 2001 to January 2003 Master Law Chennai, Tamil Nadu Dr.Ambedkar Law University January 1998 to January 2001 Bachelor Law Chennai, Tamil Nadu Dr. Ambedkar Law University January 1995 to January 1998 Bachelor English Literature Tirunelveli, Tamil Nadu Manonmaniam Sundaranar university Advocate Advocate Skill Details Company Details company - Practiced description - at * High Court of Judicature at Madras, India * City Civil Court, Chennai * Debt Recovery Tribunal, Chennai * Consumer Forums, Chennai * Labour Courts * Small Causes Courts * Rent control Courts * Legal advisor for Christian Institute of Management, Chennai in 2016 * Legal Advisor for Ruah church, Chennai and NESSA Trust till 2018","January 2001 to January 2003 Master Law Chennai, Tamil Nadu Dr.Ambedkar Law University January 1998 to January 2001 Bachelor Law Chennai, Tamil Nadu Dr. Ambedkar Law University January 1995 to January 1998 Bachelor English Literature Tirunelveli, Tamil Nadu Manonmaniam Sundaranar university Advocate Advocate",found,,"company - Practiced description - at * High Court of Judicature at Madras, India * City Civil Court, Chennai * Debt Recovery Tribunal, Chennai * Consumer Forums, Chennai * Labour Courts * Small Causes Courts * Rent control Courts * Legal advisor for Christian Institute of Management, Chennai in 2016 * Legal Advisor for Ruah church, Chennai and NESSA Trust till 2018"
R174,Vikram Reddy,Indian Institute of Technology Kharagpur,1,Hyderabad,1,0,Health and fitness,"Name: Vikram Reddy
College: Indian Institute of Technology Kharagpur
City: Hyderabad
Employment Gap: None

SKILLS: Computer: â¢ Can easily operate in Operating System like Windows 10. â¢ Can work in Ms-Office (Word, Excel, and PowerPoint). â¢ Can easily operate internet & Gym Management Software (website & mobile application).Education Details January 2010 Advance Diploma in Hotel Management J&W Institute of Hotel Management Gym management & Consultant Gym management & Consultant - Sculpt Fitness Centre Skill Details Excel- Exprience - 96 months PowerPoint- Exprience - 96 months Word- Exprience - 96 months Gym Management Software- Exprience - 96 monthsCompany Details company - Sculpt Fitness Centre description - 2015 - Present Sales, Fitness, Operations company - AB's Fitness Club description - Fitness, Sales, Administration, Facility & House-keeping company - AB's Fitness Club description - Sales, Fitness, Operations company - Ultimate Fitness Club description - company - Tripod Fitness Arena description - Sales, Administration company - C K Fitness description - Sales & Fitness Staff Recruitment KEY ROLES: â¢ Designing and promoting activities to meet customer demand and generate revenue; â¢ Advertising and promoting the club or Centre to increase usage, considering market",January 2010 Advance Diploma in Hotel Management J&W Institute of Hotel Management Gym management & Consultant Gym management & Consultant - Sculpt Fitness Centre,found,Excel- Exprience - 96 months PowerPoint- Exprience - 96 months Word- Exprience - 96 months Gym Management Software- Exprience - 96 months,"company - Sculpt Fitness Centre description - 2015 - Present Sales, Fitness, Operations company - AB's Fitness Club description - Fitness, Sales, Administration, Facility & House-keeping company - AB's Fitness Club description - Sales, Fitness, Operations company - Ultimate Fitness Club description - company - Tripod Fitness Arena description - Sales, Administration company - C K Fitness description - Sales & Fitness Staff Recruitment KEY ROLES: â¢ Designing and promoting activities to meet customer demand and generate revenue; â¢ Advertising and promoting the club or Centre to increase usage, considering market"
R175,Aditya Verma,Indian Institute of Technology Delhi,1,Bangalore,1,0,Hadoop,"Name: Aditya Verma
College: Indian Institute of Technology Delhi
City: Bangalore
Employment Gap: None

Technical Skill Set: Programming Languages Apache Hadoop, Python, shell scripting, SQL Technologies Hive, Pig, Sqoop, Flume, Oozie, Impala, hdfs Tools Dataiku, Unravel, Cloudera, Putty, HUE, Cloudera Manager, Eclipse, Resource Manager Initial Learning Program: Tata Consultancy Services: June 2015 to August 2015 Description: This is a learning program conducted by TCS for the newly joined employees, to accomplish them to learn the working standard of the organization. During this period employee are groomed with various technical as well as ethical aspects. Education Details B.E. Electronics & Communication Indore, Madhya Pradesh Medi-caps Institute of Technology & Management Hadoop developer hadoop,hive,sqoop,flume,pig,mapreduce,python,impala,spark,scala,sql,unix. Skill Details APACHE HADOOP SQOOP- Exprience - 31 months Hadoop- Exprience - 31 months HADOOP- Exprience - 31 months Hive- Exprience - 31 months SQOOP- Exprience - 31 months python- Exprience - Less than 1 year months hdfs- Exprience - Less than 1 year months unix- Exprience - Less than 1 year months impala- Exprience - Less than 1 year months pig- Exprience - Less than 1 year months unravel- Exprience - Less than 1 year","B.E. Electronics & Communication Indore, Madhya Pradesh Medi-caps Institute of Technology & Management Hadoop developer hadoop,hive,sqoop,flume,pig,mapreduce,python,impala,spark,scala,sql,unix.",found,APACHE HADOOP SQOOP- Exprience - 31 months Hadoop- Exprience - 31 months HADOOP- Exprience - 31 months Hive- Exprience - 31 months SQOOP- Exprience - 31 months python- Exprience - Less than 1 year months hdfs- Exprience - Less than 1 year months unix- Exprience - Less than 1 year months impala- Exprience - Less than 1 year months pig- Exprience - Less than 1 year months unravel- Exprience - Less than 1 year,
R176,Rohan Gupta,Indian Institute of Technology Kanpur,1,Pune,1,0,Testing,"Name: Rohan Gupta
College: Indian Institute of Technology Kanpur
City: Pune
Employment Gap: None

COMPUTER PROFICIENCY â¢ Basic: MS-Office (PowerPoint, word, Outlook, Excel) â¢ Language Known: Basics of C, CPP, Java. â¢ Basics of Networking â¢ Basics command of Linux PROJECT DETAILS Minor Project Details: â¢ Title: Applocker for Android. â¢ Project Area: Android Application. â¢ Description: Applocker provides the protection of the System applications as well as the Third party applications installed in the Android devices. The password protection is provided with the help of patterns of volume keys. Hence, an extra measure of privacy is acquired. Major Project Details: â¢ Title: Online Complaint System For Cyber Crimes. â¢ Project Area: Android Application â¢ Description: Online Complaint System for Cyber Crimes is an android application which will be in use after a person lodged a complaint in Police station regarding cyber crime but no action has been taken against it within the prescribed time constraint. Such person will directly use this application which will help him/her to directly lodge the complaint to Commissioner Office and it will get store in the Commissioner's database and necessary action will be taken against it. STRENGTHS â¢ Belief in team work",,not_available,,
R177,Rohan Gupta,Indian Institute of Technology Kanpur,1,Delhi,1,0,DevOps Engineer,"Name: Rohan Gupta
College: Indian Institute of Technology Kanpur
City: Delhi
Employment Gap: None

Total IT Experience 15 years. Core expertise in Data Base Design, PHP, Python, MySql, JavaScript, HTML 5, Ajax, Jquery, XML, Agile Methodology, DevOps Methodology, Scrum Framework, JIRA Tool, GIT, Bitbucket, Anjular JS 1, Angular JS 2, Core Java, J2EE. Education Details April 2004 MCM Computer Management Pune, Maharashtra Pune University April 1998 B.Sc Maths Kerala University Project Manager Project Manager Skill Details Data Base Design, PHP, Python, MySql, JavaScript, HTML, Ajax, XML, Agile Methodology, DevOps Methodology, Scrum Framework, JIRA Tool, GIT, Bitbucket, Jquery, AngularJs, Amazon MWS , Bootstrap, Node.js, Laravel, Scrum- Exprience - 120 monthsCompany Details company - Knoxed Infotech Pvt. Ltd. description - ï· Client interaction ï· Maintain work processes ï· Creates project plans through Agile Model & Methodology ï· Maintains project objectives ï· Working with multi-profiled teams of technical and non technical stakeholders ï· Monitors production and quality to customer/stakeholder/sponsor standards ï· Conduct office management tasks ï· Ensuring that the day-to-day operations of the business run smoothly ï· Introducing key performance indicators (KPI's) and","April 2004 MCM Computer Management Pune, Maharashtra Pune University April 1998 B.Sc Maths Kerala University Project Manager Project Manager",found,"Data Base Design, PHP, Python, MySql, JavaScript, HTML, Ajax, XML, Agile Methodology, DevOps Methodology, Scrum Framework, JIRA Tool, GIT, Bitbucket, Jquery, AngularJs, Amazon MWS , Bootstrap, Node.js, Laravel, Scrum- Exprience - 120 months",company - Knoxed Infotech Pvt. Ltd. description - ï· Client interaction ï· Maintain work processes ï· Creates project plans through Agile Model & Methodology ï· Maintains project objectives ï· Working with multi-profiled teams of technical and non technical stakeholders ï· Monitors production and quality to customer/stakeholder/sponsor standards ï· Conduct office management tasks ï· Ensuring that the day-to-day operations of the business run smoothly ï· Introducing key performance indicators (KPI's) and
R178,Karan Mehta,Indian Institute of Technology Roorkee,1,Hyderabad,1,0,Web Designing,"Name: Karan Mehta
College: Indian Institute of Technology Roorkee
City: Hyderabad
Employment Gap: None

Education Details B.C.A Bachelor Computer Application Pune, Maharashtra Pune University H.S.C. Pune, Maharashtra Pune University S.S.C. Pune, Maharashtra Pune University Web Designing and Developer php Developer - Exposys Pvt. Ltd Skill Details Company Details company - Exposys Pvt. Ltd description - Technical Skills Web Development: HTML5, CSS3, Bootstrap, PHP, Ajax, Jquery, JavaScript. Database: MySQL. Development Tools: Notepad++, Sublime Text2. Framework: Codeigniter. Server: Apache tomcat, Xampp Control Panel. Operating Systems: Windows. company - Exposys Pvt. Ltd description - Pune. Augest 2017 to till date Project Details: Project-I: Pragat Bharat System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 1 Position: Software Developer Synopsis: This project aim is specially design for people. It is used to collect information to diifernt sector. Project-II: Go Ayur System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 2 Position: Software Developer Synopsis: Go Ayurveda Panchakarma center is one of most traditionally well established, professional and innovative providers of Classical","B.C.A Bachelor Computer Application Pune, Maharashtra Pune University H.S.C. Pune, Maharashtra Pune University S.S.C. Pune, Maharashtra Pune University Web Designing and Developer php Developer - Exposys Pvt. Ltd",found,"Web Development: HTML5, CSS3, Bootstrap, PHP, Ajax, Jquery, JavaScript. Database: MySQL. Development Tools: Notepad++, Sublime Text2. Framework: Codeigniter. Server: Apache tomcat, Xampp Control Panel. Operating Systems: Windows. company - Exposys Pvt. Ltd description - Pune. Augest 2017 to till date Project Details: Project-I: Pragat Bharat System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 1 Position: Software Developer Synopsis: This project aim is specially design for people. It is used to collect information to diifernt sector. Project-II: Go Ayur System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 2 Position: Software Developer Synopsis: Go Ayurveda Panchakarma center is one of most traditionally well established, professional and innovative providers of Classical","company - Exposys Pvt. Ltd description - Technical Skills Web Development: HTML5, CSS3, Bootstrap, PHP, Ajax, Jquery, JavaScript. Database: MySQL. Development Tools: Notepad++, Sublime Text2. Framework: Codeigniter. Server: Apache tomcat, Xampp Control Panel. Operating Systems: Windows. company - Exposys Pvt. Ltd description - Pune. Augest 2017 to till date Project Details: Project-I: Pragat Bharat System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 1 Position: Software Developer Synopsis: This project aim is specially design for people. It is used to collect information to diifernt sector. Project-II: Go Ayur System Technologies Used: HTML, CSS, BOOTSTRAP, PHP, JQUERY, AJAX. Database Used: My SQL. Team size: 2 Position: Software Developer Synopsis: Go Ayurveda Panchakarma center is one of most traditionally well established, professional and innovative providers of Classical"
R179,Aditya Verma,Indian Institute of Technology Guwahati,1,Pune,1,0,Database,"Name: Aditya Verma
College: Indian Institute of Technology Guwahati
City: Pune
Employment Gap: None

Education Details May 2011 to May 2014 Bachelor of science Information technology Mumbai, Maharashtra Mumbai university Oracle DBA Oracle database administrator Skill Details Installation of Oracle on RH Linux & Windows. Creating/Managing user profiles and analyzing their privileges and tablespace quotas Backup of database Logical and Physical procedures. Recovery of database in case of database crash, disk/media failure, etc. Standard DBA functions like space management, Rollback segments, Extents. Database Management and Monitoring the database. Willing to learn new things. Being a constructive team member, contributing practically to the success of the team.- Exprience - 48 monthsCompany Details company - Accelya kale solutions ltd description - Database Administrator working in 24*7 support environment maintaining Databases running on Oracle 11g, 12c. Database Up-gradation from Oracle 11g to Oracle 12c. Installation of Database critical patches. Taking cold and hot backups on scheduled times and monitoring backups. Importing the export dump to another database as per demands. Automating most of the daily activities through cronjobs, shell scripts or schedulers. Making Plan of","May 2011 to May 2014 Bachelor of science Information technology Mumbai, Maharashtra Mumbai university Oracle DBA Oracle database administrator",found,"Installation of Oracle on RH Linux & Windows. Creating/Managing user profiles and analyzing their privileges and tablespace quotas Backup of database Logical and Physical procedures. Recovery of database in case of database crash, disk/media failure, etc. Standard DBA functions like space management, Rollback segments, Extents. Database Management and Monitoring the database. Willing to learn new things. Being a constructive team member, contributing practically to the success of the team.- Exprience - 48 months","company - Accelya kale solutions ltd description - Database Administrator working in 24*7 support environment maintaining Databases running on Oracle 11g, 12c. Database Up-gradation from Oracle 11g to Oracle 12c. Installation of Database critical patches. Taking cold and hot backups on scheduled times and monitoring backups. Importing the export dump to another database as per demands. Automating most of the daily activities through cronjobs, shell scripts or schedulers. Making Plan of"
R180,Arjun Sharma,Indian Institute of Technology Kanpur,1,Pune,1,0,Testing,"Name: Arjun Sharma
College: Indian Institute of Technology Kanpur
City: Pune
Employment Gap: None

â¢ Good logical and analytical skills â¢ Positive attitude towards solving problems and accepting challenges â¢ A team player & leader â¢ A good organizer PRESONAL DETAILS: DOB: 20/07/1995. Marital status: Single.Education Details July 2015 to June 2018 BE Electrical Pune, Maharashtra Sinhagad institute of technology January 2012 DIPLOMA MSBTE Kopargaon, MAHARASHTRA, IN K.B.P.Polytechnic January 2010 SSC S.G.Vidyalaya state board Testing Engineer Electrical engineer Skill Details Company Details company - Intelux Electronics Pvt Ltd description - 1. Power management system Testing department","July 2015 to June 2018 BE Electrical Pune, Maharashtra Sinhagad institute of technology January 2012 DIPLOMA MSBTE Kopargaon, MAHARASHTRA, IN K.B.P.Polytechnic January 2010 SSC S.G.Vidyalaya state board Testing Engineer Electrical engineer",found,,company - Intelux Electronics Pvt Ltd description - 1. Power management system Testing department
R181,Karan Mehta,NIT Tiruchirappalli,1,Mumbai,1,0,Data Science,"Name: Karan Mehta
College: NIT Tiruchirappalli
City: Mumbai
Employment Gap: None

Skills â¢ Python â¢ Tableau â¢ Data Visualization â¢ R Studio â¢ Machine Learning â¢ Statistics IABAC Certified Data Scientist with versatile experience over 1+ years in managing business, data science consulting and leading innovation projects, bringing business ideas to working real world solutions. Being a strong advocator of augmented era, where human capabilities are enhanced by machines, Fahed is passionate about bringing business concepts in area of machine learning, AI, robotics etc., to real life solutions.Education Details January 2017 B. Tech Computer Science & Engineering Mohali, Punjab Indo Global College of Engineering Data Science Consultant Data Science Consultant - Datamites Skill Details MACHINE LEARNING- Exprience - 13 months PYTHON- Exprience - 24 months SOLUTIONS- Exprience - 24 months DATA SCIENCE- Exprience - 24 months DATA VISUALIZATION- Exprience - 24 months Tableau- Exprience - 24 monthsCompany Details company - Datamites description - â¢ Analyzed and processed complex data sets using advanced querying, visualization and analytics tools. â¢ Responsible for loading, extracting and validation of client data. â¢ Worked on manipulating, cleaning &","January 2017 B. Tech Computer Science & Engineering Mohali, Punjab Indo Global College of Engineering Data Science Consultant Data Science Consultant - Datamites",found,MACHINE LEARNING- Exprience - 13 months PYTHON- Exprience - 24 months SOLUTIONS- Exprience - 24 months DATA SCIENCE- Exprience - 24 months DATA VISUALIZATION- Exprience - 24 months Tableau- Exprience - 24 months,"company - Datamites description - â¢ Analyzed and processed complex data sets using advanced querying, visualization and analytics tools. â¢ Responsible for loading, extracting and validation of client data. â¢ Worked on manipulating, cleaning &"
R182,Ishita Chopra,Indian Institute of Technology Roorkee,1,Ahmedabad,1,0,Sales,"Name: Ishita Chopra
College: Indian Institute of Technology Roorkee
City: Ahmedabad
Employment Gap: None

Skill Sets: â¢ Multi-tasking â¢ Collaborative â¢ Optimistic Thinking â¢ Effective teamleader/team trainer â¢ Visualizing the work which is to be done â¢ Good Grip on Communication â¢ Various Languages Known â¢ Value loyalty and is loyal towards my responsibility â¢ Compatible working with MS officeEducation Details January 2017 MBA Marketing & Sales Amity University January 2015 Bsc. Hotel Management P.S.G College of arts and sciences Institution/University/Board Sales Manager Sales and Marketing Management Skill Details MS office- Exprience - 4 monthsCompany Details company - Cohesive Technologies description - I am responsible for Managing company's business in Mumbai area,along with branch Manager,I follow up leads given to me by my corporate office, I meet them personally give them the best solutions and product suitable for their business, I even generate leads by myself by calling up the clients through cold call,My job is like an entrepreneur here, which basically involves managing a small business.",January 2017 MBA Marketing & Sales Amity University January 2015 Bsc. Hotel Management P.S.G College of arts and sciences Institution/University/Board Sales Manager Sales and Marketing Management,found,MS office- Exprience - 4 months,"company - Cohesive Technologies description - I am responsible for Managing company's business in Mumbai area,along with branch Manager,I follow up leads given to me by my corporate office, I meet them personally give them the best solutions and product suitable for their business, I even generate leads by myself by calling up the clients through cold call,My job is like an entrepreneur here, which basically involves managing a small business."
