resume_id,job_id,variant_id,proxy_type,proxy_value,base_skills_score,base_experience_score,base_education_course_score,base_projects_score,base_semantic_score,base_score,variant_skills_score,variant_experience_score,variant_education_course_score,variant_projects_score,variant_semantic_score,variant_score,score_delta
R055,JOB019,R055_CF_NAME_CITY,name+city,Priya Nair | Hyderabad,0.0,1.0,0.0,0.0,0.672478,0.393524,0.0,1.0,0.0,0.0,0.667873,0.392441,-0.001083
R055,JOB019,R055_CF_DEGREE_AGE,degree+age,B.Com | 51,0.0,1.0,0.0,0.0,0.672478,0.393524,0.0,1.0,0.0,0.0,0.673958,0.393872,0.000348
R055,JOB019,R055_CF_COURSE_EXPERIENCE,course+experience,Biotechnology | 216,0.0,1.0,0.0,0.0,0.672478,0.393524,0.0,1.0,0.0,0.0,0.670229,0.392995,-0.000529
R055,JOB019,R055_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 216,0.0,1.0,0.0,0.0,0.672478,0.393524,0.0,1.0,0.0,0.0,0.668499,0.392588,-0.000936
R055,JOB019,R055_CF_NAME_AGE,name+age,Priya Nair | 51,0.0,1.0,0.0,0.0,0.672478,0.393524,0.0,1.0,0.0,0.0,0.663079,0.391313,-0.002211
R056,JOB016,R056_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Ahmedabad,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.745803,0.481365,-0.005847
R056,JOB016,R056_CF_DEGREE_COURSE,degree+course,B.Sc | Finance,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.0,0.0,0.789163,0.42098,-0.066232
R056,JOB016,R056_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.754987,0.483526,-0.003686
R056,JOB016,R056_CF_NAME_CITY,name+city,Ananya Iyer | Ahmedabad,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.744838,0.481138,-0.006074
R056,JOB016,R056_CF_DEGREE_AGE,degree+age,B.Sc | 34,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.0,0.0,0.799128,0.423324,-0.063888
R056,JOB016,R056_CF_COURSE_EXPERIENCE,course+experience,Finance | 63,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.786284,0.49089,0.003678
R056,JOB016,R056_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 63,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.776472,0.488582,0.00137
R056,JOB016,R056_CF_NAME_AGE,name+age,Ananya Iyer | 34,0.0,1.0,0.4,0.0,0.770651,0.487212,0.0,1.0,0.4,0.0,0.780652,0.489565,0.002353
R057,JOB018,R057_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Kolkata,0.0,1.0,0.0,0.0,0.712202,0.402871,0.0,1.0,0.0,0.0,0.726642,0.406269,0.003398
R057,JOB018,R057_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Ishita Chopra,0.0,1.0,0.0,0.0,0.712202,0.402871,0.0,1.0,0.0,0.0,0.723191,0.405457,0.002586
R057,JOB018,R057_CF_NAME_CITY,name+city,Ishita Chopra | Kolkata,0.0,1.0,0.0,0.0,0.712202,0.402871,0.0,1.0,0.0,0.0,0.73294,0.407751,0.00488
R057,JOB018,R057_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 108,0.0,1.0,0.0,0.0,0.712202,0.402871,0.0,1.0,0.0,0.0,0.719173,0.404511,0.00164
R057,JOB018,R057_CF_NAME_AGE,name+age,Ishita Chopra | 34,0.0,1.0,0.0,0.0,0.712202,0.402871,0.0,1.0,0.0,0.0,0.723144,0.405446,0.002575
R058,JOB003,R058_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Bangalore,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.9,0.0,0.704124,0.559794,0.003363
R058,JOB003,R058_CF_DEGREE_COURSE,degree+course,BBA | Computer Technology,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.0,0.0,0.715258,0.40359,-0.152841
R058,JOB003,R058_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Aditya Verma,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.9,0.0,0.68577,0.555475,-0.000956
R058,JOB003,R058_CF_NAME_CITY,name+city,Aditya Verma | Bangalore,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.9,0.0,0.678181,0.55369,-0.002741
R058,JOB003,R058_CF_DEGREE_AGE,degree+age,BBA | 37,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.4,0.0,0.715167,0.474157,-0.082274
R058,JOB003,R058_CF_COURSE_EXPERIENCE,course+experience,Computer Technology | 120,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.5,0.0,0.710767,0.490769,-0.065662
R058,JOB003,R058_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 120,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.9,0.0,0.711272,0.561476,0.005045
R058,JOB003,R058_CF_NAME_AGE,name+age,Aditya Verma | 37,0.0,1.0,0.9,0.0,0.68983,0.556431,0.0,1.0,0.9,0.0,0.684798,0.555247,-0.001184
R059,JOB011,R059_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Delhi | Delhi,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.782157,0.507566,-0.003763
R059,JOB011,R059_CF_DEGREE_COURSE,degree+course,BBA | Hospitality Management,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.788032,0.508949,-0.00238
R059,JOB011,R059_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Delhi | Neha Kapoor,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.782718,0.507698,-0.003631
R059,JOB011,R059_CF_NAME_CITY,name+city,Neha Kapoor | Delhi,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.796434,0.510926,-0.000403
R059,JOB011,R059_CF_DEGREE_AGE,degree+age,BBA | 32,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.802904,0.512448,0.001119
R059,JOB011,R059_CF_COURSE_EXPERIENCE,course+experience,Hospitality Management | 48,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.790778,0.509595,-0.001734
R059,JOB011,R059_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Delhi | 48,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.782535,0.507655,-0.003674
R059,JOB011,R059_CF_NAME_AGE,name+age,Neha Kapoor | 32,0.25,1.0,0.0,0.0,0.798147,0.511329,0.25,1.0,0.0,0.0,0.798683,0.511455,0.000126
R060,JOB003,R060_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Madras | Mumbai,0.0,1.0,0.0,0.0,0.794412,0.422215,0.0,1.0,0.0,0.0,0.78596,0.420226,-0.001989
R060,JOB003,R060_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Madras | Karan Mehta,0.0,1.0,0.0,0.0,0.794412,0.422215,0.0,1.0,0.0,0.0,0.780664,0.41898,-0.003235
R060,JOB003,R060_CF_NAME_CITY,name+city,Karan Mehta | Mumbai,0.0,1.0,0.0,0.0,0.794412,0.422215,0.0,1.0,0.0,0.0,0.793807,0.422072,-0.000143
R060,JOB003,R060_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Madras | 36,0.0,1.0,0.0,0.0,0.794412,0.422215,0.0,1.0,0.0,0.0,0.78592,0.420217,-0.001998
R060,JOB003,R060_CF_NAME_AGE,name+age,Karan Mehta | 30,0.0,1.0,0.0,0.0,0.794412,0.422215,0.0,1.0,0.0,0.0,0.792102,0.421671,-0.000544
R061,JOB011,R061_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Pune,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.693852,0.557377,-0.000221
R061,JOB011,R061_CF_DEGREE_COURSE,degree+course,Bachelor | Information Technology,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.699977,0.558818,0.00122
R061,JOB011,R061_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.68962,0.556381,-0.001217
R061,JOB011,R061_CF_NAME_CITY,name+city,Vikram Reddy | Pune,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.696331,0.55796,0.000362
R061,JOB011,R061_CF_DEGREE_AGE,degree+age,Bachelor | 35,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.699977,0.558818,0.00122
R061,JOB011,R061_CF_COURSE_EXPERIENCE,course+experience,Information Technology | 108,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.694791,0.557598,0.0
R061,JOB011,R061_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 108,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.693332,0.557255,-0.000343
R061,JOB011,R061_CF_NAME_AGE,name+age,Vikram Reddy | 35,0.25,1.0,0.4,0.0,0.694791,0.557598,0.25,1.0,0.4,0.0,0.695785,0.557832,0.000234
R062,JOB003,R062_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Hyderabad,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.764651,0.4858,-0.001548
R062,JOB003,R062_CF_DEGREE_COURSE,degree+course,M.E. | Management,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.0,0.0,0.766366,0.415615,-0.071733
R062,JOB003,R062_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.767645,0.486505,-0.000843
R062,JOB003,R062_CF_NAME_CITY,name+city,Divya Rao | Hyderabad,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.771535,0.48742,7.2e-05
R062,JOB003,R062_CF_DEGREE_AGE,degree+age,M.E. | 40,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0
R062,JOB003,R062_CF_COURSE_EXPERIENCE,course+experience,Management | 121,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.0,0.0,0.766366,0.415615,-0.071733
R062,JOB003,R062_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 121,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.765129,0.485913,-0.001435
R062,JOB003,R062_CF_NAME_AGE,name+age,Divya Rao | 40,0.0,1.0,0.4,0.0,0.771229,0.487348,0.0,1.0,0.4,0.0,0.771358,0.487378,3e-05
R063,JOB002,R063_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Ahmedabad,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.668011,0.392473,0.002046
R063,JOB002,R063_CF_DEGREE_COURSE,degree+course,MCA | Computer Science,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.663849,0.391494,0.001067
R063,JOB002,R063_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.671688,0.393338,0.002911
R063,JOB002,R063_CF_NAME_CITY,name+city,Rohan Gupta | Ahmedabad,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.662443,0.391163,0.000736
R063,JOB002,R063_CF_DEGREE_AGE,degree+age,MCA | 34,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.665602,0.391906,0.001479
R063,JOB002,R063_CF_COURSE_EXPERIENCE,course+experience,Computer Science | 78,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.665526,0.391888,0.001461
R063,JOB002,R063_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 78,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.671192,0.393222,0.002795
R063,JOB002,R063_CF_NAME_AGE,name+age,Rohan Gupta | 34,0.0,1.0,0.0,0.0,0.659317,0.390427,0.0,1.0,0.0,0.0,0.664699,0.391694,0.001267
R064,JOB013,R064_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Kolkata,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.720039,0.522362,-0.000995
R064,JOB013,R064_CF_DEGREE_COURSE,degree+course,BCA | Electronics and Telecommunication,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.721794,0.522775,-0.000582
R064,JOB013,R064_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Ananya Iyer,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.718118,0.52191,-0.001447
R064,JOB013,R064_CF_NAME_CITY,name+city,Ananya Iyer | Kolkata,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.712293,0.520539,-0.002818
R064,JOB013,R064_CF_DEGREE_AGE,degree+age,BCA | 29,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.72539,0.523621,0.000264
R064,JOB013,R064_CF_COURSE_EXPERIENCE,course+experience,Electronics and Telecommunication | 60,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.72067,0.522511,-0.000846
R064,JOB013,R064_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Bombay | 60,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.728523,0.524358,0.001001
R064,JOB013,R064_CF_NAME_AGE,name+age,Ananya Iyer | 29,0.333333,1.0,0.0,0.0,0.724265,0.523357,0.333333,1.0,0.0,0.0,0.717361,0.521732,-0.001625
R065,JOB025,R065_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kanpur | Bangalore,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.72673,0.547466,0.001104
R065,JOB025,R065_CF_DEGREE_COURSE,degree+course,M.Tech | Mechanical Engineering,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.0,0.0,0.746421,0.481511,-0.064851
R065,JOB025,R065_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kanpur | Ananya Iyer,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.711377,0.543853,-0.002509
R065,JOB025,R065_CF_NAME_CITY,name+city,Ananya Iyer | Bangalore,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.715712,0.544873,-0.001489
R065,JOB025,R065_CF_DEGREE_AGE,degree+age,M.Tech | 35,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.74961,0.552849,0.006487
R065,JOB025,R065_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 82,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.0,0.0,0.735245,0.478881,-0.067481
R065,JOB025,R065_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kanpur | 82,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.726665,0.547451,0.001089
R065,JOB025,R065_CF_NAME_AGE,name+age,Ananya Iyer | 35,0.2,1.0,0.4,0.0,0.722038,0.546362,0.2,1.0,0.4,0.0,0.721561,0.54625,-0.000112
R066,JOB019,R066_CF_COLLEGE_CITY,college+city,BITS Pilani | Delhi,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.68767,0.467687,0.004234
R066,JOB019,R066_CF_DEGREE_COURSE,degree+course,M.Sc | Mechanical Engineering,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.0,0.0,0.67256,0.393544,-0.069909
R066,JOB019,R066_CF_COLLEGE_NAME,college+name,BITS Pilani | Ishita Chopra,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.693776,0.469124,0.005671
R066,JOB019,R066_CF_NAME_CITY,name+city,Ishita Chopra | Delhi,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.685251,0.467118,0.003665
R066,JOB019,R066_CF_DEGREE_AGE,degree+age,M.Sc | 52,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.0,0.0,0.669675,0.392865,-0.070588
R066,JOB019,R066_CF_COURSE_EXPERIENCE,course+experience,Mechanical Engineering | 216,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.67256,0.464132,0.000679
R066,JOB019,R066_CF_COLLEGE_EXPERIENCE,college+experience,BITS Pilani | 216,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.68447,0.466934,0.003481
R066,JOB019,R066_CF_NAME_AGE,name+age,Ishita Chopra | 52,0.0,1.0,0.4,0.0,0.669675,0.463453,0.0,1.0,0.4,0.0,0.682728,0.466524,0.003071
R067,JOB017,R067_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Roorkee | Mumbai,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.768537,0.504362,-0.002125
R067,JOB017,R067_CF_DEGREE_COURSE,degree+course,B.A. LL.B. | Electronics & Communication,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.0,0.0,0.714796,0.403481,-0.103006
R067,JOB017,R067_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Roorkee | Aditya Verma,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.745917,0.499039,-0.007448
R067,JOB017,R067_CF_NAME_CITY,name+city,Aditya Verma | Mumbai,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.74117,0.497922,-0.008565
R067,JOB017,R067_CF_DEGREE_AGE,degree+age,B.A. LL.B. | 38,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.775199,0.505929,-0.000558
R067,JOB017,R067_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 132,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.0,0.0,0.713406,0.403154,-0.103333
R067,JOB017,R067_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Roorkee | 132,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.770367,0.504792,-0.001695
R067,JOB017,R067_CF_NAME_AGE,name+age,Aditya Verma | 38,0.0,1.0,0.5,0.0,0.777571,0.506487,0.0,1.0,0.5,0.0,0.754675,0.5011,-0.005387
R068,JOB004,R068_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Pune,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.618743,0.464758,-0.002417
R068,JOB004,R068_CF_DEGREE_COURSE,degree+course,LLM | Electronics & Communication,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.0,0.54006,0.623045,0.405618,-0.061557
R068,JOB004,R068_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.614144,0.463838,-0.003337
R068,JOB004,R068_CF_NAME_CITY,name+city,Neha Kapoor | Pune,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.625121,0.466033,-0.001142
R068,JOB004,R068_CF_DEGREE_AGE,degree+age,LLM | 35,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.0,0.54006,0.63083,0.407175,-0.06
R068,JOB004,R068_CF_COURSE_EXPERIENCE,course+experience,Electronics & Communication | 60,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.623045,0.465618,-0.001557
R068,JOB004,R068_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 60,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.621538,0.465317,-0.001858
R068,JOB004,R068_CF_NAME_AGE,name+age,Neha Kapoor | 35,0.0,1.0,0.4,0.54006,0.63083,0.467175,0.0,1.0,0.4,0.54006,0.629748,0.466959,-0.000216
R069,JOB022,R069_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Guwahati | Hyderabad,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.866948,0.50987,0.000243
R069,JOB022,R069_CF_DEGREE_COURSE,degree+course,Diploma | Hotel Management,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.0,0.0,0.861136,0.437914,-0.071713
R069,JOB022,R069_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Guwahati | Neha Kapoor,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.86759,0.510021,0.000394
R069,JOB022,R069_CF_NAME_CITY,name+city,Neha Kapoor | Hyderabad,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.8629,0.508918,-0.000709
R069,JOB022,R069_CF_DEGREE_AGE,degree+age,Diploma | 38,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.0,0.0,0.865915,0.439039,-0.070588
R069,JOB022,R069_CF_COURSE_EXPERIENCE,course+experience,Hotel Management | 120,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.861136,0.508503,-0.001124
R069,JOB022,R069_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Guwahati | 120,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.865618,0.509557,-7e-05
R069,JOB022,R069_CF_NAME_AGE,name+age,Neha Kapoor | 38,0.0,1.0,0.4,0.0,0.865915,0.509627,0.0,1.0,0.4,0.0,0.862139,0.508739,-0.000888
R070,JOB018,R070_CF_COLLEGE_CITY,college+city,Indian Institute of Science Bangalore | Ahmedabad,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.8,0.0,0.691922,0.539276,-0.006006
R070,JOB018,R070_CF_DEGREE_COURSE,degree+course,M.Com | Business Administration,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.0,0.0,0.718859,0.404437,-0.140845
R070,JOB018,R070_CF_COLLEGE_NAME,college+name,Indian Institute of Science Bangalore | Vikram Reddy,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.8,0.0,0.71135,0.543847,-0.001435
R070,JOB018,R070_CF_NAME_CITY,name+city,Vikram Reddy | Ahmedabad,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.8,0.0,0.703231,0.541937,-0.003345
R070,JOB018,R070_CF_DEGREE_AGE,degree+age,M.Com | 37,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.4,0.0,0.717448,0.474694,-0.070588
R070,JOB018,R070_CF_COURSE_EXPERIENCE,course+experience,Business Administration | 109,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.4,0.0,0.718717,0.474992,-0.07029
R070,JOB018,R070_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Science Bangalore | 109,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.8,0.0,0.700838,0.541374,-0.003908
R070,JOB018,R070_CF_NAME_AGE,name+age,Vikram Reddy | 37,0.0,1.0,0.8,0.0,0.717448,0.545282,0.0,1.0,0.8,0.0,0.712497,0.544117,-0.001165
R071,JOB023,R071_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Kharagpur | Kolkata,0.0,1.0,0.0,0.0,0.785129,0.42003,0.0,1.0,0.0,0.0,0.780061,0.418838,-0.001192
R071,JOB023,R071_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Kharagpur | Divya Rao,0.0,1.0,0.0,0.0,0.785129,0.42003,0.0,1.0,0.0,0.0,0.78812,0.420734,0.000704
R071,JOB023,R071_CF_NAME_CITY,name+city,Divya Rao | Kolkata,0.0,1.0,0.0,0.0,0.785129,0.42003,0.0,1.0,0.0,0.0,0.778654,0.418507,-0.001523
R071,JOB023,R071_CF_COLLEGE_EXPERIENCE,college+experience,Indian Institute of Technology Kharagpur | 48,0.0,1.0,0.0,0.0,0.785129,0.42003,0.0,1.0,0.0,0.0,0.78205,0.419306,-0.000724
R071,JOB023,R071_CF_NAME_AGE,name+age,Divya Rao | 36,0.0,1.0,0.0,0.0,0.785129,0.42003,0.0,1.0,0.0,0.0,0.778914,0.418568,-0.001462
R072,JOB021,R072_CF_COLLEGE_CITY,college+city,NIT Tiruchirappalli | Bangalore,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.8,0.0,0.784044,0.560952,0.000771
R072,JOB021,R072_CF_DEGREE_COURSE,degree+course,B.Tech | Operations Management,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.5,0.0,0.804172,0.512746,-0.047435
R072,JOB021,R072_CF_COLLEGE_NAME,college+name,NIT Tiruchirappalli | Rohan Gupta,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.8,0.0,0.781496,0.560352,0.000171
R072,JOB021,R072_CF_NAME_CITY,name+city,Rohan Gupta | Bangalore,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.8,0.0,0.80247,0.565287,0.005106
R072,JOB021,R072_CF_DEGREE_AGE,degree+age,B.Tech | 40,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.9,0.0,0.812901,0.585389,0.025208
R072,JOB021,R072_CF_COURSE_EXPERIENCE,course+experience,Operations Management | 108,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.4,0.0,0.797396,0.493505,-0.066676
R072,JOB021,R072_CF_COLLEGE_EXPERIENCE,college+experience,NIT Tiruchirappalli | 108,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.8,0.0,0.788936,0.562103,0.001922
R072,JOB021,R072_CF_NAME_AGE,name+age,Rohan Gupta | 40,0.0,1.0,0.8,0.0,0.78077,0.560181,0.0,1.0,0.8,0.0,0.809556,0.566954,0.006773
R073,JOB014,R073_CF_COLLEGE_CITY,college+city,Indian Institute of Technology Bombay | Delhi,0.0,1.0,0.0,0.0,0.821367,0.428557,0.0,1.0,0.0,0.0,0.825179,0.429454,0.000897
R073,JOB014,R073_CF_COLLEGE_NAME,college+name,Indian Institute of Technology Bombay | Priya Nair,0.0,1.0,0.0,0.0,0.821367,0.428557,0.0,1.0,0.0,0.0,0.828218,0.430169,0.001612
R073,JOB014,R073_CF_NAME_CITY,name+city,Priya Nair | Delhi,0.0,1.0,0.0,0.0,0.821367,0.428557,0.0,1.0,0.0,0.0,0.827208,0.429931,0.001374
